episode,qlearning_reward,qlearning_length,qlearning_success,qlearning_eps,prospect_reward,prospect_length,prospect_success,prospect_eps,sarsa_reward,sarsa_length,sarsa_success,sarsa_eps,double_q_reward,double_q_length,double_q_success,double_q_eps,ucb_reward,ucb_length,ucb_success,ucb_eps,expected_sarsa_reward,expected_sarsa_length,expected_sarsa_success,expected_sarsa_eps
139,-144.5856,180,0,0.349408,-144.5344,180,0,0.859026,-144.5483,180,0,0.720164,-144.5708,180,0,0.250239,-144.6032,180,0,0.000000,-144.5388,180,0,0.556988
140,-144.5914,180,0,0.346775,-144.5054,180,0,0.858088,-144.5215,180,0,0.718466,-144.5531,180,0,0.247758,-144.6001,180,0,0.000000,-144.6041,180,0,0.554648
141,-144.5617,180,0,0.344162,-144.5618,180,0,0.857150,-144.5586,180,0,0.716771,-144.5819,180,0,0.245301,-144.6153,180,0,0.000000,-144.5676,180,0,0.552318
142,-144.5576,180,0,0.341568,-144.4857,180,0,0.856214,-144.5542,180,0,0.715080,-144.5989,180,0,0.242868,-144.5368,180,0,0.000000,-144.5680,180,0,0.549997
143,-144.5740,180,0,0.338994,-144.5053,180,0,0.855278,-144.5327,180,0,0.713393,-144.5320,180,0,0.240460,-144.5639,180,0,0.000000,-144.5425,180,0,0.547687
144,-144.5496,180,0,0.336439,-144.5202,180,0,0.854344,-144.5766,180,0,0.711710,-144.5708,180,0,0.238075,-144.5046,180,0,0.000000,-144.5529,180,0,0.545386
145,-144.5308,180,0,0.333904,-144.4515,180,0,0.853410,-144.6201,180,0,0.710031,-144.5764,180,0,0.235714,-144.5930,180,0,0.000000,-144.6342,180,0,0.543094
146,-144.5432,180,0,0.331387,-144.5195,180,0,0.852478,-144.5721,180,0,0.708357,-144.5481,180,0,0.233376,-144.6125,180,0,0.000000,-144.5641,180,0,0.540812
147,-144.5420,180,0,0.328890,-144.4886,180,0,0.851546,-144.6772,180,0,0.706686,-144.5425,180,0,0.231062,-144.5271,180,0,0.000000,-144.5480,180,0,0.538540
148,-144.5924,180,0,0.326411,-144.5145,180,0,0.850616,-144.5925,180,0,0.705019,-144.6319,180,0,0.228771,-144.5379,180,0,0.000000,-144.5682,180,0,0.536278
149,-144.5900,180,0,0.323951,-144.4600,180,0,0.849687,-144.5838,180,0,0.703356,-144.6065,180,0,0.226502,-144.5922,180,0,0.000000,-144.5745,180,0,0.534025
150,-144.6162,180,0,0.321510,-144.5090,180,0,0.848758,-144.5845,180,0,0.701696,-144.6305,180,0,0.224256,-144.5251,180,0,0.000000,-144.5393,180,0,0.531781
151,-144.5525,180,0,0.319087,-144.5053,180,0,0.847831,-144.6043,180,0,0.700041,-144.5749,180,0,0.222032,-144.5484,180,0,0.000000,-144.5751,180,0,0.529547
152,-144.5642,180,0,0.316682,-144.4482,180,0,0.846905,-144.5928,180,0,0.698390,-144.5636,180,0,0.219830,-144.5860,180,0,0.000000,-144.5072,180,0,0.527322
153,-144.5213,180,0,0.314296,-144.5231,180,0,0.845979,-144.5341,180,0,0.696742,-144.5347,180,0,0.217650,-144.5883,180,0,0.000000,-144.6118,180,0,0.525107
154,-144.5326,180,0,0.311927,-144.5104,180,0,0.845055,-144.5702,180,0,0.695099,-144.5637,180,0,0.215491,-144.5854,180,0,0.000000,-144.5635,180,0,0.522901
155,-144.5855,180,0,0.309576,-144.5366,180,0,0.844132,-144.5306,180,0,0.693459,-144.5096,180,0,0.213354,-144.6228,180,0,0.000000,-144.6140,180,0,0.520704
156,-144.5256,180,0,0.307243,-144.4751,180,0,0.843209,-144.5819,180,0,0.691823,-144.5800,180,0,0.211239,-144.5488,180,0,0.000000,-144.5138,180,0,0.518516
157,-144.5639,180,0,0.304928,-144.4837,180,0,0.842288,-144.5282,180,0,0.690191,-144.5998,180,0,0.209144,-144.5819,180,0,0.000000,-144.5816,180,0,0.516338
158,-144.5699,180,0,0.302630,-144.5256,180,0,0.841368,-144.6025,180,0,0.688563,-144.6668,180,0,0.207070,-144.4940,180,0,0.000000,-144.5340,180,0,0.514168
159,-144.5834,180,0,0.300349,-144.5022,180,0,0.840448,-144.5988,180,0,0.686939,-144.5719,180,0,0.205016,-144.6030,180,0,0.000000,-144.5379,180,0,0.512008
160,-144.6308,180,0,0.298085,-144.4770,180,0,0.839530,-144.5085,180,0,0.685319,-144.5186,180,0,0.202983,-144.5733,180,0,0.000000,-144.5611,180,0,0.509857
161,-144.5451,180,0,0.295839,-144.4665,180,0,0.838613,-144.5700,180,0,0.683702,-144.5464,180,0,0.200970,-144.5787,180,0,0.000000,-144.5474,180,0,0.507715
162,-144.5832,180,0,0.293609,-144.5026,180,0,0.837697,-144.5622,180,0,0.682089,-144.5597,180,0,0.198977,-144.5554,180,0,0.000000,-144.5319,180,0,0.505582
163,-144.5693,180,0,0.291397,-144.5317,180,0,0.836781,-144.5625,180,0,0.680480,-144.5893,180,0,0.197004,-144.5855,180,0,0.000000,-144.5119,180,0,0.503458
164,-144.5802,180,0,0.289201,-144.4690,180,0,0.835867,-144.5355,180,0,0.678875,-144.6206,180,0,0.195050,-144.5479,180,0,0.000000,-144.5181,180,0,0.501343
165,-144.5617,180,0,0.287021,-144.5425,180,0,0.834954,-144.6220,180,0,0.677274,-144.5916,180,0,0.193116,-144.4835,180,0,0.000000,-144.6094,180,0,0.499236
166,-144.5915,180,0,0.284858,-144.5290,180,0,0.834041,-144.5660,180,0,0.675676,-144.5537,180,0,0.191201,-144.6059,180,0,0.000000,-144.5660,180,0,0.497139
167,-144.5255,180,0,0.282711,-144.4563,180,0,0.833130,-144.6017,180,0,0.674082,-144.5586,180,0,0.189305,-144.5610,180,0,0.000000,-144.5790,180,0,0.495050
168,-144.5867,180,0,0.280581,-144.4763,180,0,0.832220,-144.6239,180,0,0.672492,-144.6045,180,0,0.187427,-144.5986,180,0,0.000000,-144.6089,180,0,0.492970
169,-144.6308,180,0,0.278466,-144.5044,180,0,0.831311,-144.5233,180,0,0.670906,-144.6065,180,0,0.185569,-144.6802,180,0,0.000000,-144.6110,180,0,0.490899
170,-144.5691,180,0,0.276367,-144.4899,180,0,0.830402,-144.5853,180,0,0.669323,-144.5420,180,0,0.183728,-144.5463,180,0,0.000000,-144.5785,180,0,0.488837
171,-144.5537,180,0,0.274285,-144.4646,180,0,0.829495,-144.5830,180,0,0.667744,-144.5134,180,0,0.181906,-144.5814,180,0,0.000000,-144.6152,180,0,0.486783
172,-144.5657,180,0,0.272218,-144.4790,180,0,0.828589,-144.5164,180,0,0.666169,-144.5372,180,0,0.180102,-144.5980,180,0,0.000000,-144.5380,180,0,0.484738
173,-144.5093,180,0,0.270166,-144.4936,180,0,0.827683,-144.6152,180,0,0.664598,-144.5636,180,0,0.178316,-144.5526,180,0,0.000000,-144.5534,180,0,0.482701
174,-144.5702,180,0,0.268130,-144.5409,180,0,0.826779,-144.5896,180,0,0.663030,-144.6030,180,0,0.176548,-144.5633,180,0,0.000000,-144.5896,180,0,0.480674
175,-144.6588,180,0,0.266109,-144.4962,180,0,0.825876,-144.5582,180,0,0.661466,-144.5599,180,0,0.174797,-144.5810,180,0,0.000000,-144.5143,180,0,0.478654
176,-144.6009,180,0,0.264104,-144.5176,180,0,0.824973,-144.5641,180,0,0.659906,-144.6140,180,0,0.173064,-144.5455,180,0,0.000000,-144.5491,180,0,0.476643
177,-144.5655,180,0,0.262113,-144.5586,180,0,0.824072,-144.5753,180,0,0.658349,-144.5864,180,0,0.171347,-144.5533,180,0,0.000000,-144.5742,180,0,0.474641
178,-144.5613,180,0,0.260138,-144.5434,180,0,0.823172,-144.5896,180,0,0.656796,-144.5591,180,0,0.169648,-144.6558,180,0,0.000000,-144.5218,180,0,0.472646
179,-144.5756,180,0,0.258178,-144.4604,180,0,0.822272,-144.5634,180,0,0.655247,-144.5046,180,0,0.167966,-144.5947,180,0,0.000000,-144.5899,180,0,0.470661
180,-144.5402,180,0,0.256232,-144.5603,180,0,0.821374,-144.5230,180,0,0.653701,-144.5244,180,0,0.166300,-144.5096,180,0,0.000000,-144.5743,180,0,0.468683
181,-144.5343,180,0,0.254301,-144.4756,180,0,0.820476,-144.6173,180,0,0.652159,-144.5674,180,0,0.164651,-144.5580,180,0,0.000000,-144.5497,180,0,0.466714
182,-144.5648,180,0,0.252384,-144.4885,180,0,0.819580,-144.5524,180,0,0.650620,-144.6145,180,0,0.163018,-144.6127,180,0,0.000000,-144.5876,180,0,0.464753
183,-144.5937,180,0,0.250482,-144.5665,180,0,0.818684,-144.5580,180,0,0.649086,-144.5742,180,0,0.161401,-144.6011,180,0,0.000000,-144.5499,180,0,0.462801
184,-144.5192,180,0,0.248595,-144.4878,180,0,0.817790,-144.5707,180,0,0.647555,-144.6020,180,0,0.159801,-144.5368,180,0,0.000000,-144.6102,180,0,0.460857
185,-144.5959,180,0,0.246721,-144.4738,180,0,0.816896,-144.5571,180,0,0.646027,-144.5476,180,0,0.158216,-144.5858,180,0,0.000000,-144.5966,180,0,0.458920
186,-144.6186,180,0,0.244862,-144.4053,180,0,0.816004,-144.5107,180,0,0.644503,-144.5709,180,0,0.156647,-144.5926,180,0,0.000000,-144.5757,180,0,0.456992
187,-144.5850,180,0,0.243016,-144.4648,180,0,0.815112,-144.5309,180,0,0.642983,-144.5473,180,0,0.155094,-144.5998,180,0,0.000000,-144.5372,180,0,0.455072
188,-144.6148,180,0,0.241185,-144.4512,180,0,0.814222,-144.5937,180,0,0.641466,-144.5596,180,0,0.153555,-144.5277,180,0,0.000000,-144.5569,180,0,0.453160
189,-144.5816,180,0,0.239367,-144.5442,180,0,0.813332,-144.5523,180,0,0.639953,-144.5515,180,0,0.152033,-144.4856,180,0,0.000000,-144.5657,180,0,0.451257
190,-144.5684,180,0,0.237563,-144.4707,180,0,0.812443,-144.5409,180,0,0.638443,-144.5217,180,0,0.150525,-144.6172,180,0,0.000000,-144.5669,180,0,0.449361
191,-144.6100,180,0,0.235773,-144.4250,180,0,0.811556,-144.5594,180,0,0.636937,-144.6090,180,0,0.149032,-144.5248,180,0,0.000000,-144.5357,180,0,0.447473
192,-144.5244,180,0,0.233996,-144.4826,180,0,0.810669,-144.5064,180,0,0.635435,-144.5435,180,0,0.147554,-144.5740,180,0,0.000000,-144.5554,180,0,0.445593
193,-144.5334,180,0,0.232233,-144.4793,180,0,0.809783,-144.5749,180,0,0.633936,-144.5452,180,0,0.146091,-144.5784,180,0,0.000000,-144.5374,180,0,0.443721
194,-144.5301,180,0,0.230483,-144.4900,180,0,0.808898,-144.6174,180,0,0.632440,-144.5737,180,0,0.144642,-144.6203,180,0,0.000000,-144.5804,180,0,0.441857
195,-144.5895,180,0,0.228746,-144.5201,180,0,0.808015,-144.5153,180,0,0.630949,-144.5664,180,0,0.143208,-144.5509,180,0,0.000000,-144.6274,180,0,0.440000
196,-144.5676,180,0,0.227022,-144.4510,180,0,0.807132,-144.5496,180,0,0.629460,-144.5635,180,0,0.141788,-144.5111,180,0,0.000000,-144.5480,180,0,0.438152
197,-144.5565,180,0,0.225311,-144.4918,180,0,0.806250,-144.5800,180,0,0.627975,-144.5629,180,0,0.140382,-144.5444,180,0,0.000000,-144.6398,180,0,0.436311
198,-144.5978,180,0,0.223613,-144.4950,180,0,0.805369,-144.5460,180,0,0.626494,-144.5580,180,0,0.138989,-144.5429,180,0,0.000000,-144.5888,180,0,0.434478
199,-144.6462,180,0,0.221927,-144.5162,180,0,0.804489,-144.5135,180,0,0.625016,-144.6432,180,0,0.137611,-144.6232,180,0,0.000000,-144.5601,180,0,0.432652
200,-144.5241,180,0,0.220255,-144.4602,180,0,0.803610,-144.5819,180,0,0.623542,-144.6450,180,0,0.136246,-144.5879,180,0,0.000000,-144.5503,180,0,0.430835
201,-144.5784,180,0,0.218595,-144.4462,180,0,0.802732,-144.6312,180,0,0.622071,-144.5060,180,0,0.134895,-144.5150,180,0,0.000000,-144.5964,180,0,0.429025
202,-144.5698,180,0,0.216948,-144.5040,180,0,0.801855,-144.5360,180,0,0.620604,-144.5700,180,0,0.133557,-144.5871,180,0,0.000000,-144.5826,180,0,0.427222
203,-144.5484,180,0,0.215313,-144.4930,180,0,0.800979,-144.5894,180,0,0.619140,-144.5709,180,0,0.132233,-144.5601,180,0,0.000000,-144.5178,180,0,0.425427
204,-144.5857,180,0,0.213690,-144.4145,180,0,0.800104,-144.5683,180,0,0.617679,-144.5992,180,0,0.130922,-144.6193,180,0,0.000000,-144.5940,180,0,0.423640
205,-144.5810,180,0,0.212080,-144.4430,180,0,0.799229,-144.5980,180,0,0.616222,-144.5552,180,0,0.129623,-144.5744,180,0,0.000000,-144.5638,180,0,0.421860
206,-144.5811,180,0,0.210481,-144.5228,180,0,0.798356,-144.5120,180,0,0.614769,-144.6203,180,0,0.128338,-144.5738,180,0,0.000000,-144.5996,180,0,0.420088
207,-144.5627,180,0,0.208895,-144.4272,180,0,0.797484,-144.6332,180,0,0.613318,-144.5683,180,0,0.127065,-144.6081,180,0,0.000000,-144.6063,180,0,0.418323
208,-144.5829,180,0,0.207321,-144.3799,180,0,0.796613,-144.5847,180,0,0.611872,-144.5459,180,0,0.125805,-144.5908,180,0,0.000000,-144.5053,180,0,0.416565
209,-144.5342,180,0,0.205758,-144.4349,180,0,0.795742,-144.5579,180,0,0.610428,-144.5398,180,0,0.124557,-144.5910,180,0,0.000000,-144.5661,180,0,0.414815
210,-144.5837,180,0,0.204208,-144.4926,180,0,0.794873,-144.5740,180,0,0.608988,-144.5456,180,0,0.123322,-144.5407,180,0,0.000000,-144.5295,180,0,0.413072
211,-144.5778,180,0,0.202669,-144.4154,180,0,0.794004,-144.5881,180,0,0.607552,-144.5684,180,0,0.122099,-144.5011,180,0,0.000000,-144.5186,180,0,0.411337
212,-144.5475,180,0,0.201141,-144.4572,180,0,0.793137,-144.5730,180,0,0.606119,-144.6025,180,0,0.120888,-144.5576,180,0,0.000000,-144.5752,180,0,0.409609
213,-144.5724,180,0,0.199625,-144.4851,180,0,0.792270,-144.6279,180,0,0.604689,-144.5764,180,0,0.119689,-144.6082,180,0,0.000000,-144.5729,180,0,0.407888
214,-144.6224,180,0,0.198121,-144.4025,180,0,0.791404,-144.5602,180,0,0.603262,-144.5364,180,0,0.118503,-144.5737,180,0,0.000000,-144.5956,180,0,0.406174
215,-144.6243,180,0,0.196628,-144.5205,180,0,0.790540,-144.5509,180,0,0.601839,-144.5751,180,0,0.117327,-144.5568,180,0,0.000000,-144.5745,180,0,0.404468
216,-144.5686,180,0,0.195146,-144.4671,180,0,0.789676,-144.5730,180,0,0.600420,-144.5853,180,0,0.116164,-144.5562,180,0,0.000000,-144.5908,180,0,0.402768
217,-144.5711,180,0,0.193675,-144.3671,180,0,0.788813,-144.5267,180,0,0.599003,-144.6001,180,0,0.115012,-144.6049,180,0,0.000000,-144.5950,180,0,0.401076
218,-144.6165,180,0,0.192216,-144.4836,180,0,0.787951,-144.5390,180,0,0.597590,-144.5492,180,0,0.113871,-144.5949,180,0,0.000000,-144.5495,180,0,0.399391
219,-144.5765,180,0,0.190767,-144.4099,180,0,0.787090,-144.5738,180,0,0.596181,-144.5905,180,0,0.112742,-144.6008,180,0,0.000000,-144.6038,180,0,0.397713
220,-144.5950,180,0,0.189330,-144.4860,180,0,0.786230,-144.5571,180,0,0.594774,-144.6202,180,0,0.111624,-144.5959,180,0,0.000000,-144.5810,180,0,0.396042
221,-144.5441,180,0,0.187903,-144.4762,180,0,0.785371,-144.5343,180,0,0.593371,-144.5605,180,0,0.110517,-144.5698,180,0,0.000000,-144.6140,180,0,0.394378
222,-144.5013,180,0,0.186487,-144.4305,180,0,0.784513,-144.5448,180,0,0.591972,-144.5509,180,0,0.109421,-144.5222,180,0,0.000000,-144.5573,180,0,0.392722
223,-144.5987,180,0,0.185081,-144.4309,180,0,0.783656,-144.5997,180,0,0.590575,-144.6202,180,0,0.108336,-144.5984,180,0,0.000000,-144.5333,180,0,0.391072
224,-144.5955,180,0,0.183686,-144.4349,180,0,0.782800,-144.4964,180,0,0.589182,-144.5655,180,0,0.107261,-144.5412,180,0,0.000000,-144.5216,180,0,0.389429
225,-144.5423,180,0,0.182302,-144.4221,180,0,0.781945,-144.5995,180,0,0.587792,-144.5209,180,0,0.106198,-144.5464,180,0,0.000000,-144.5921,180,0,0.387792
226,-144.5998,180,0,0.180928,-144.4970,180,0,0.781090,-144.6008,180,0,0.586406,-144.5332,180,0,0.105145,-144.5440,180,0,0.000000,-144.5589,180,0,0.386163
227,-144.5577,180,0,0.179565,-144.4586,180,0,0.780237,-144.5478,180,0,0.585022,-144.5930,180,0,0.104102,-144.6277,180,0,0.000000,-144.5194,180,0,0.384541
228,-144.5442,180,0,0.178211,-144.4693,180,0,0.779384,-144.5625,180,0,0.583642,-144.5364,180,0,0.103070,-144.4748,180,0,0.000000,-144.5903,180,0,0.382925
229,-144.5943,180,0,0.176868,-144.4165,180,0,0.778533,-144.5553,180,0,0.582266,-144.5748,180,0,0.102047,-144.6064,180,0,0.000000,-144.6056,180,0,0.381317
230,-144.5537,180,0,0.175535,-144.4918,180,0,0.777682,-144.5717,180,0,0.580892,-144.5269,180,0,0.101035,-144.5622,180,0,0.000000,-144.5698,180,0,0.379714
231,-144.5375,180,0,0.174212,-144.4368,180,0,0.776832,-144.5288,180,0,0.579522,-144.6044,180,0,0.100033,-144.5991,180,0,0.000000,-144.5320,180,0,0.378119
232,-144.5426,180,0,0.172900,-144.4915,180,0,0.775984,-144.5688,180,0,0.578155,-144.5675,180,0,0.099041,-144.5435,180,0,0.000000,-144.5507,180,0,0.376531
233,-144.6054,180,0,0.171597,-144.4347,180,0,0.775136,-144.5246,180,0,0.576791,-144.5857,180,0,0.098059,-144.6260,180,0,0.000000,-144.5717,180,0,0.374949
234,-144.5862,180,0,0.170303,-144.4525,180,0,0.774289,-144.5614,180,0,0.575430,-144.5578,180,0,0.097087,-144.5795,180,0,0.000000,-144.5491,180,0,0.373373
235,-144.6633,180,0,0.169020,-144.4378,180,0,0.773443,-144.5373,180,0,0.574073,-144.5186,180,0,0.096124,-144.5395,180,0,0.000000,-144.6104,180,0,0.371805
236,-144.5503,180,0,0.167746,-144.4856,180,0,0.772598,-144.5897,180,0,0.572719,-144.5893,180,0,0.095171,-144.5719,180,0,0.000000,-144.6037,180,0,0.370243
237,-144.5893,180,0,0.166482,-144.4517,180,0,0.771754,-144.5286,180,0,0.571368,-144.5937,180,0,0.094227,-144.5639,180,0,0.000000,-144.6684,180,0,0.368687
238,-144.5334,180,0,0.165227,-144.4773,180,0,0.770910,-144.5264,180,0,0.570020,-144.5793,180,0,0.093292,-144.6050,180,0,0.000000,-144.5914,180,0,0.367138
239,-144.4885,180,0,0.163982,-144.4666,180,0,0.770068,-144.5511,180,0,0.568675,-144.5757,180,0,0.092367,-144.5481,180,0,0.000000,-144.5245,180,0,0.365596
240,-144.5358,180,0,0.162746,-144.4671,180,0,0.769227,-144.5559,180,0,0.567334,-144.5815,180,0,0.091451,-144.6013,180,0,0.000000,-144.5852,180,0,0.364060
241,-144.5387,180,0,0.161520,-144.4753,180,0,0.768386,-144.6379,180,0,0.565996,-144.5610,180,0,0.090544,-144.6222,180,0,0.000000,-144.5829,180,0,0.362530
242,-144.5946,180,0,0.160302,-144.4455,180,0,0.767547,-144.6004,180,0,0.564661,-144.5576,180,0,0.089646,-144.5717,180,0,0.000000,-144.5817,180,0,0.361007
243,-144.6431,180,0,0.159094,-144.3972,180,0,0.766708,-144.5788,180,0,0.563329,-144.5742,180,0,0.088757,-144.5525,180,0,0.000000,-144.5732,180,0,0.359490
244,-144.5420,180,0,0.157895,-144.4725,180,0,0.765870,-144.5228,180,0,0.562000,-144.5390,180,0,0.087877,-144.5880,180,0,0.000000,-144.5204,180,0,0.357980
245,-144.5771,180,0,0.156705,-144.3728,180,0,0.765034,-144.6076,180,0,0.560674,-144.5932,180,0,0.087006,-144.5459,180,0,0.000000,-144.5455,180,0,0.356476
246,-144.5582,180,0,0.155524,-144.4792,180,0,0.764198,-144.6327,180,0,0.559351,-144.5059,180,0,0.086143,-144.5754,180,0,0.000000,-144.5596,180,0,0.354978
247,-144.4928,180,0,0.154352,-144.4505,180,0,0.763363,-144.6223,180,0,0.558032,-144.5673,180,0,0.085289,-144.6181,180,0,0.000000,-144.5282,180,0,0.353487
248,-144.5921,180,0,0.153189,-144.4519,180,0,0.762529,-144.5523,180,0,0.556716,-144.6136,180,0,0.084443,-144.5517,180,0,0.000000,-144.5600,180,0,0.352002
249,-144.6034,180,0,0.152035,-144.4112,180,0,0.761696,-144.6005,180,0,0.555402,-144.5560,180,0,0.083605,-144.5012,180,0,0.000000,-144.4924,180,0,0.350523
250,-144.5971,180,0,0.150889,-144.5035,180,0,0.760863,-144.6123,180,0,0.554092,-144.5295,180,0,0.082776,-144.5394,180,0,0.000000,-144.5192,180,0,0.349050
251,-144.5393,180,0,0.149752,-144.4240,180,0,0.760032,-144.5449,180,0,0.552785,-144.5771,180,0,0.081955,-144.5125,180,0,0.000000,-144.5680,180,0,0.347584
252,-144.5984,180,0,0.148623,-144.4520,180,0,0.759202,-144.5897,180,0,0.551481,-144.6138,180,0,0.081143,-144.5811,180,0,0.000000,-144.5562,180,0,0.346124
253,-144.4997,180,0,0.147503,-144.4069,180,0,0.758372,-144.5664,180,0,0.550180,-144.5404,180,0,0.080338,-144.5393,180,0,0.000000,-144.5134,180,0,0.344670
254,-144.5689,180,0,0.146391,-144.4344,180,0,0.757544,-144.5508,180,0,0.548882,-144.5572,180,0,0.079541,-144.5682,180,0,0.000000,-144.5538,180,0,0.343221
255,-144.5602,180,0,0.145288,-144.4562,180,0,0.756716,-144.5858,180,0,0.547588,-144.5810,180,0,0.078752,-144.5752,180,0,0.000000,-144.5601,180,0,0.341779
256,-144.5862,180,0,0.144193,-144.4066,180,0,0.755889,-144.5457,180,0,0.546296,-144.5553,180,0,0.077971,-144.5074,180,0,0.000000,-144.5592,180,0,0.340344
257,-144.6059,180,0,0.143107,-144.4948,180,0,0.755063,-144.5501,180,0,0.545007,-144.5548,180,0,0.077198,-144.5911,180,0,0.000000,-144.5481,180,0,0.338914
258,-144.6023,180,0,0.142028,-144.4605,180,0,0.754238,-144.6161,180,0,0.543722,-144.5518,180,0,0.076433,-144.5250,180,0,0.000000,-144.5792,180,0,0.337490
259,-144.5649,180,0,0.140958,-144.4465,180,0,0.753414,-144.6033,180,0,0.542439,-144.6279,180,0,0.075675,-144.6046,180,0,0.000000,-144.4978,180,0,0.336072
260,-144.5683,180,0,0.139895,-144.4822,180,0,0.752591,-144.5716,180,0,0.541160,-144.5419,180,0,0.074924,-144.5525,180,0,0.000000,-144.5906,180,0,0.334660
261,-144.5427,180,0,0.138841,-144.4162,180,0,0.751769,-144.5478,180,0,0.539883,-144.5241,180,0,0.074181,-144.5735,180,0,0.000000,-144.6290,180,0,0.333254
262,-144.5372,180,0,0.137795,-144.4172,180,0,0.750947,-144.5444,180,0,0.538609,-144.5591,180,0,0.073446,-144.5472,180,0,0.000000,-144.5605,180,0,0.331854
263,-144.5555,180,0,0.136756,-144.4124,180,0,0.750127,-144.5945,180,0,0.537339,-144.5924,180,0,0.072717,-144.5830,180,0,0.000000,-144.4965,180,0,0.330460
264,-144.5872,180,0,0.135726,-144.4283,180,0,0.749307,-144.5735,180,0,0.536071,-144.5407,180,0,0.071996,-144.6233,180,0,0.000000,-144.5684,180,0,0.329071
265,-144.5589,180,0,0.134703,-144.3839,180,0,0.748488,-144.5749,180,0,0.534807,-144.6229,180,0,0.071282,-144.5578,180,0,0.000000,-144.4950,180,0,0.327689
266,-144.5482,180,0,0.133688,-144.4790,180,0,0.747671,-144.5559,180,0,0.533545,-144.5215,180,0,0.070575,-144.5564,180,0,0.000000,-144.5466,180,0,0.326312
267,-144.5858,180,0,0.132680,-144.3689,180,0,0.746854,-144.5936,180,0,0.532287,-144.6023,180,0,0.069875,-144.6031,180,0,0.000000,-144.5801,180,0,0.324941
268,-144.5578,180,0,0.131680,-144.4991,180,0,0.746038,-144.5160,180,0,0.531031,-144.5130,180,0,0.069182,-144.5640,180,0,0.000000,-144.5586,180,0,0.323576
269,-144.5480,180,0,0.130688,-144.4093,180,0,0.745223,-144.5593,180,0,0.529778,-144.5337,180,0,0.068496,-144.5525,180,0,0.000000,-144.5867,180,0,0.322216
270,-144.5864,180,0,0.129703,-144.4771,180,0,0.744408,-144.5753,180,0,0.528529,-144.6019,180,0,0.067817,-144.5925,180,0,0.000000,-144.5833,180,0,0.320863
271,-144.5613,180,0,0.128725,-144.4324,180,0,0.743595,-144.5063,180,0,0.527282,-144.5669,180,0,0.067144,-144.6377,180,0,0.000000,-144.6153,180,0,0.319515
272,-144.5627,180,0,0.127755,-144.4146,180,0,0.742782,-144.5657,180,0,0.526038,-144.5637,180,0,0.066479,-144.5489,180,0,0.000000,-144.5685,180,0,0.318172
273,-144.5611,180,0,0.126793,-144.4160,180,0,0.741971,-144.5275,180,0,0.524797,-144.5961,180,0,0.065819,-144.5639,180,0,0.000000,-144.5856,180,0,0.316836
274,-144.5221,180,0,0.125837,-144.4851,180,0,0.741160,-144.5719,180,0,0.523559,-144.5779,180,0,0.065167,-144.5644,180,0,0.000000,-144.6461,180,0,0.315504
275,-144.5885,180,0,0.124889,-144.4636,180,0,0.740350,-144.5733,180,0,0.522324,-144.5551,180,0,0.064520,-144.5318,180,0,0.000000,-144.5805,180,0,0.314179
276,-144.6207,180,0,0.123947,-144.4699,180,0,0.739542,-144.5261,180,0,0.521092,-144.6104,180,0,0.063880,-144.5685,180,0,0.000000,-144.5502,180,0,0.312859
277,-144.5259,180,0,0.123013,-144.5110,180,0,0.738733,-144.6113,180,0,0.519863,-144.5769,180,0,0.063247,-144.5710,180,0,0.000000,-144.5489,180,0,0.311545
278,-144.5779,180,0,0.122086,-144.4671,180,0,0.737926,-144.5481,180,0,0.518637,-144.5484,180,0,0.062620,-144.5425,180,0,0.000000,-144.5587,180,0,0.310236
279,-144.5875,180,0,0.121166,-144.4342,180,0,0.737120,-144.6529,180,0,0.517413,-144.5717,180,0,0.061999,-144.5851,180,0,0.000000,-144.6190,180,0,0.308932
280,-144.6528,180,0,0.120253,-144.4393,180,0,0.736315,-144.6031,180,0,0.516193,-144.5733,180,0,0.061384,-144.5640,180,0,0.000000,-144.5962,180,0,0.307634
281,-144.5702,180,0,0.119347,-144.3994,180,0,0.735510,-144.5771,180,0,0.514975,-144.5988,180,0,0.060775,-144.5510,180,0,0.000000,-144.6028,180,0,0.306342
282,-144.5637,180,0,0.118447,-144.4432,180,0,0.734707,-144.5453,180,0,0.513760,-144.5449,180,0,0.060172,-144.6171,180,0,0.000000,-144.5073,180,0,0.305055
283,-144.5645,180,0,0.117555,-144.3894,180,0,0.733904,-144.5958,180,0,0.512548,-144.5192,180,0,0.059576,-144.5761,180,0,0.000000,-144.6261,180,0,0.303773
284,-144.5535,180,0,0.116669,-144.4553,180,0,0.733102,-144.5837,180,0,0.511339,-144.5458,180,0,0.058985,-144.5178,180,0,0.000000,-144.5324,180,0,0.302497
285,-144.5538,180,0,0.115789,-144.4409,180,0,0.732301,-144.5890,180,0,0.510133,-144.5671,180,0,0.058400,-144.5446,180,0,0.000000,-144.6186,180,0,0.301226
286,-144.5570,180,0,0.114917,-144.4333,180,0,0.731501,-144.5250,180,0,0.508930,-144.6182,180,0,0.057821,-144.5673,180,0,0.000000,-144.5648,180,0,0.299961
287,-144.5502,180,0,0.114051,-144.4556,180,0,0.730702,-144.5995,180,0,0.507729,-144.5401,180,0,0.057247,-144.6193,180,0,0.000000,-144.6235,180,0,0.298700
288,-144.5366,180,0,0.113191,-144.4604,180,0,0.729903,-144.5478,180,0,0.506532,-144.5615,180,0,0.056680,-144.5173,180,0,0.000000,-144.6128,180,0,0.297445
